,movie_id,movie_title,release_date,unknown,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,overview
920,921,Farewell My Concubine (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and endure some of the most troublesome times in China's history.
921,922,Dead Man (1995),1996-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world."
922,923,Raise the Red Lantern (1991),1991-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household."
923,924,White Squall (1996),1996-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.
924,925,Unforgettable (1996),1996-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"A medical examiner, who was suspected of murdering his wife, is trying an experimental drug to retrieve his wife's and others' memory and maybe find the killer and the mass murderer in a related present case."
925,926,Down Periscope (1996),1996-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days."
926,927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",1996-03-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Leo writes trashy romance novels under a pseudonym but as she struggles in her relationship with her husband, she finds her output becoming darker."
927,928,"Craft, The (1996)",1996-04-26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them."
928,929,Harriet the Spy (1996),1996-07-03,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Harriet M. Welsch is a spy. But when her friends find her secret notebook, the tables are turned on her. Can she win them back and still keep on going with the spy business?"
929,930,Chain Reaction (1996),1996-07-31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.
930,931,"Island of Dr. Moreau, The (1996)",1996-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"After being rescued and brought to an island, a man discovers that its inhabitants are experimental animals being turned into strange-looking humans, all of it the work of a visionary doctor."
931,932,First Kid (1996),1996-08-30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A former boxer turned Secret Service agent is assigned to protect the President's son, who seems determined to make life difficult for his new protector."
932,933,"Funeral, The (1996)",1996-10-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge."
933,934,"Preacher's Wife, The (1996)",1996-12-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,An angel comes to Earth to help a preacher save his church and his family.
934,935,Paradise Road (1997),1997-04-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,A group of women who are imprisoned on the island of Sumatra by the Japanese during World War II use music to relieve their misery.
935,936,Brassed Off (1996),1997-06-13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band."
936,937,"Thousand Acres, A (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A family is torn apart after a father gives his valuable farm land to his daughters.
937,938,"Smile Like Yours, A (1997)",1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Greg Kinnear plays a carriage-shy husband in a romantic comedy about a couple trying to conceive a child.
938,939,Murder in the First (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,An eager and idealistic young attorney defends an Alcatraz prisoner accused of murdering a fellow inmate. The extenuating circumstances: his client had just spent over three years in solitary confinement.
939,940,Airheads (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.
940,941,With Honors (1994),1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Convinced his thesis will have him graduate with honors from Harvard University, a stuffy student finds himself at the mercy of a homeless man's demands when he holds the papers hostage."
941,942,What's Love Got to Do with It (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from her abusive husband, Ike Turner."
942,943,Killing Zoe (1994),1994-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"The cab driver sets American Zed up with Zoe in his Paris hotel. Despite FFR1000 charged, she's an art student with day jobs e.g. bank. Safecracker Zed meets his junkie friend after 11 years to rob a bank."
943,944,Renaissance Man (1994),1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,A failed businessman is hired by the army to teach a group of underachieving recruits in order to help them pass basic training.
944,945,Charade (1963),1963-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?
945,946,"Fox and the Hound, The (1981)",1981-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A fox named Tod and a hound named Copper vow to be best friends forever. But as Copper grows into a hunting dog, their unlikely friendship faces the ultimate test."
946,947,"Big Blue, The (Grand bleu, Le) (1988)",1988-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The rivalry between Enzo and Jacques, two childhood friends and now world-renowned free divers, becomes a beautiful and perilous journey into oneself and the unknown."
947,948,Booty Call (1997),1997-02-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Two friends who have gone too long without sex set out to get some.
948,949,How to Make an American Quilt (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Bride-to-be Finn Dodd hears tales of romance and sorrow from her elders as they construct a quilt.
949,950,Georgia (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sadie is desperately looking up to her older sister Georgia who is a famous C&W artist. Her desperate need to be accepted by her sister is constantly complicated by her drug and alcohol problems.
950,951,"Indian in the Cupboard, The (1995)",1995-01-01,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Omri, a young boy growing up in Brooklyn, receives an odd variety of presents for his birthday: a wooden cupboard from his older brother, a set of antique keys from his mother, and a plastic Indian from his best friend, Patrick."
951,952,Blue in the Face (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brooklyn Cigar Store is a neighborhood hangout in Brooklyn with Auggie Wren/H.Keitel as center. Some people are interviewed about Brooklyn, spiced up with statistics on Brooklyn."
952,953,Unstrung Heroes (1995),1995-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"When a youngster needs a break from the pressures of his parents' household, he moves in with his offbeat uncles and learns some invaluable life lessons."
953,954,Unzipped (1995),1995-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,One of the most successful designers in high fashion plans his fall 1994 collection. Follow the behind-the-scenes look at the creative side of fashion.
954,955,Before Sunrise (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together."
955,956,Nobody's Fool (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A stubborn man past his prime reflects on his life of strict independence and seeks more from himself.
956,957,Pushing Hands (1992),1992-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"All the while, Master Chu tries to find his place in the foreign American world."
957,958,To Live (Huozhe) (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"After Fugui and Jiazhen lose their personal fortunes, they raise a family and survive difficult cultural changes during 1940s to 1970s China."
958,959,Dazed and Confused (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The adventures of high school and junior high students on the last day of school in May 1976.
959,960,Naked (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,An unemployed Mancunian vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.
960,961,Orlando (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"After Queen Elizabeth I commands him not to grow old, a young nobleman struggles with love and his place in the world."
961,962,Ruby in Paradise (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A young woman struggles for independence and identity in a small Florida tourist town.
962,963,Some Folks Call It a Sling Blade (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Twenty-five years after commiting a double murder, Karl Childers is going to be released from an institution for the criminally insane. A local reporter comes to talk to him, and after some fussing about her gender, the institution's director lets her talk to Karl (after all, he'll have to talk to women after his release). Karl talks about his life leading up to the crime, and the reporter listens in horror.—<jhailey@hotmail.com>"
963,964,"Month by the Lake, A (1995)",1995-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"At a Lake Como resort, Miss Bentley, an attractive older guest, meets a handsome, well-to-do bachelor. But when he's more interested in a beautiful young flirt, the mischievous Miss Bentley goes to outrageous lengths to reel in her catch."
964,965,Funny Face (1957),1957-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.
965,966,"Affair to Remember, An (1957)",1957-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?
966,967,Little Lord Fauntleroy (1936),1936-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,An American boy turns out to be the long-lost heir of a British fortune. He is sent to live with the cold and unsentimental lord who oversees the trust.
967,968,"Inspector General, The (1949)",1949-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A town's corrupt officials think a fool is actually an investigator in disguise.
968,969,Winnie the Pooh and the Blustery Day (1968),1968-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood."
969,970,Hear My Song (1991),1991-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The owner of a failing club seeks infamous Irish singer Josef Locke in order to bring business and success to his club.
970,971,Mediterraneo (1991),1991-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"In WW2, an Italian Army unit of misfits occupies an isolated non-strategic Greek island for the duration of the war."
971,972,Passion Fish (1992),1992-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"After an accident leaves her a paraplegic, a former soap opera star struggles to recover both emotionally and mentally, until she meets her newest nurse, who has struggles of her own."
972,973,Grateful Dead (1995),1996-10-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A series of still photographs taken by 'Linda McCartney' of the Grateful Dead at the Dead's house in Haight-Ashbury and at a concert in Central Park, both in the early days of the band. Panning, morphing, and other techniques are used to impart some motion. Excerpts from three Dead songs are played in the background.—Jon Reeves <jreeves@imdb.com>"
973,974,Eye for an Eye (1996),1996-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"When the courts fail to keep behind bars the man who raped and murdered her daughter, a woman seeks her own form of justice."
974,975,Fear (1996),1996-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"When Nicole met David; handsome, charming, affectionate, he was everything. It seemed perfect, but soon she sees that David has a darker side. And his adoration turns to obsession, their dream into a nightmare, and her love into fear."
975,976,Solo (1996),1996-08-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,A robot soldier named Solo escapes after learning he will be deprogrammed and helps a village who are under attack by rebels.
976,977,"Substitute, The (1996)",1996-04-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shale's Mercenary team is retired after a (not so) covert mission in Cuba. He becomes a substitute teacher at his teacher fiancee's Miami high school to get those behind kneecapping her. His team helps him.
977,978,Heaven's Prisoners (1996),1996-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"A hardened New Orleans cop, Dave Robicheaux, finally tosses in the badge and settles into life on the bayou with his wife. But a bizarre plane crash draws him back into the fray when his family is viciously threatened."
978,979,"Trigger Effect, The (1996)",1996-08-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"A blackout leaves those affected to consider what is necessary, what is legal, and what is questionable, in order to survive in a predatory environment."
979,980,Mother Night (1996),1996-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"An American spy behind the lines during WWII serves as a Nazi propagandist, a role he cannot escape in his future life as he can never reveal his real role in the war."
980,981,Dangerous Ground (1997),1996-09-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Vusi Madlazi returns to the South African village he left as a young boy (he was organizing against apartheid and left in fear of his life) to bury his father. He meets up with his brother Ernest, who tells him he couldn't contact their other brother Stephen. Vusi goes to Johannesburg to find him, but at first can only find his neighbor/girlfriend Karin, a stripper. Vusi proceeds to learn how conditions have changed since the end of apartheid: not always for the better for Black men.—Jon Reeves <jreeves@imdb.com>"
981,982,Maximum Risk (1996),1996-09-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"While seeking answers to the death of the twin brother he never knew he had, a French cop and his sibling's fiancee find themselves pursued by corrupt FBI agents and the Russian mafia."
982,983,"Rich Man's Wife, The (1996)",1996-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A rich man's wife goes on a trip to a cabin with her husband. He's preoccupied with business and leaves early. A man she meets offers to kill her husband. He's crazy and she leaves. He later tracks down the couple.
983,984,Shadow Conspiracy (1997),1997-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Bishop, trusted advisor to the president, has shots fired at him when Pachenko comes to him about a traitor in highest level of government. He gets away from the cold blooded assassin twice. Will he find the traitor before getting killed?"
984,985,Blood & Wine (1997),1996-11-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A man who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes."
985,986,Turbulence (1997),1997-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"After a shootout on a flight transporting prisoners, a flight attendant must outwit a smooth-talking serial killer and land the plane herself."
986,987,Underworld (1997),1997-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"William Smith, a middle-class school teacher from a suburb in London, returns home one day to find his wife Gilda has run off with her boyfriend and taken all his possessions with her. With the help of his sister, Susan, they begin a search for Gilda, and are drawn into the British crime world and become caught in the cross-fire of two crime lords who have been fighting each other all their lives: the kind-natured Teddy Middlemass, and the sadistic Mr. Jezzard.—James Castle"
987,988,"Beautician and the Beast, The (1997)",1997-02-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"A New York City cosmetologist, mistakenly thought to be a science teacher, is offered a job to teach the children of an Eastern European dictator."
988,989,Cats Don't Dance (1997),1997-03-26,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Danny, an ambitious singing and dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star."
989,990,Anna Karenina (1997),1997-04-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Anna (Marceau) is a wife and mother who has an affair with the handsome Count Vronsky (Bean). Based on the novel by Tolstoy.
990,991,Keys to Tulsa (1997),1997-04-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Richter is a lazy son of a wealthy woman, who's put up with too much so no more money. He's about to lose his local newspaper job arranged by his mom. Richter owes money to a violent drug dealer/blackmailer but sees his wife. Death wish?"
991,992,Head Above Water (1996),1997-06-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"A prominent judge, his wife, her ex-lover, and their neighbor encounter a dead body that complicates their lives."
992,993,Hercules (1997),1997-06-27,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.
993,994,"Last Time I Committed Suicide, The (1997)",1997-06-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 1946 Denver, an aspiring writer who enjoys irresponsible adventures with his friend writes a letter about his life before and after the suicide attempt by his sad, commitment-seeking girlfriend."
994,995,"Kiss Me, Guido (1997)",1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Warren has an extra room in his apartment (and is five months behind on the rent) after his lover moves out, so a friend places an ad on his behalf for a GWM roommate. Frankie, a pizza baker (and aspiring actor), decides to move out of his family's flat in The Bronx when he comes home one evening and walks in on his brother making love to Frankie's girlfriend. Frankie checks ads for roommates in ""the city"" (i.e., Manhattan), notices Warren's ad and decides to answer it, reasoning that GWM stands for ""Guy With Money.""—Dennis Lewis <dsl@sprynet.com>"
995,996,"Big Green, The (1995)",1995-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A teacher on exchange from England is placed in an underachieving Texas school, where she coaches the students in soccer, improving their self-esteem and leading to unexpected success."
996,997,Stuart Saves His Family (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A self-help advocate struggles to put his dysfunctional family in its place.
997,998,Cabin Boy (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat and faces the wrath of a crew that considers him bad luck.
998,999,Clean Slate (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A private eye who suffers total amnesia every twenty-four hours is deeply entangled in a complicated murder and theft case.
999,1000,Lightning Jack (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last heist.—Rob Hartill"
1000,1001,"Stupids, The (1996)",1996-08-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage."
1001,1002,"Pest, The (1997)",1997-02-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A Miami con man agrees to be the human target for a Neo-Nazi manhunter in order to collect $50,000 if he survives."
1002,1003,That Darn Cat! (1997),1997-02-14,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"A maid is kidnapped and scratches a message onto D.C. the cat's collar and when his owner Patti discovers this, she plays amateur detective with the help of D.C. to try to find the culprits."
1003,1004,Geronimo: An American Legend (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.
1004,1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",1991-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected."
1005,1006,Until the End of the World (Bis ans Ende der Welt) (1991),1991-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"In 1999, Claire's life is forever changed after she survives a car crash. She rescues Sam and starts traveling around the world with him. Writer Eugene follows them and writes their story, as a way of recording dreams is being invented."
1006,1007,Waiting for Guffman (1996),1997-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,An aspiring director and the marginally talented amateur cast of a hokey small-town Missouri musical production go overboard when they learn that someone from Broadway will be in attendance.
1007,1008,I Shot Andy Warhol (1996),1996-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"This is the story of Valerie Solanas who was a 60s radical preaching hatred toward men in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce. After many times of ignoring her, Valerie shot him."
1008,1009,Stealing Beauty (1996),1996-06-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"After her mother commits suicide, a young woman travels to Italy in search of love, truth and a deeper connection with herself."
1009,1010,Basquiat (1996),1996-08-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The brief life of Jean Michel Basquiat, a world renowned New York street artist struggling with fame, drugs and his identity."
1010,1011,2 Days in the Valley (1996),1996-09-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48 hours of intersecting lives and crimes in Los Angeles.
1011,1012,Private Parts (1997),1997-03-07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"The autobiographical story of Howard Stern, the radio rebel who is now also a TV personality, an author and a movie star."
1012,1013,Anaconda (1997),1997-04-11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake."
1013,1014,Romy and Michele's High School Reunion (1997),1997-04-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Two dim-witted, inseparable friends hit the road for their ten-year high school reunion and concoct an elaborate lie about their lives in order to impress their classmates."
1014,1015,Shiloh (1997),1997-05-23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A small-town Southern boy named Marty Preston must rescue a young beagle from his abusive owner, Judd Travers."
1015,1016,Con Air (1997),1997-06-06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.
1016,1017,Trees Lounge (1996),1996-10-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tommy is an unemployed mechanic who spends most of his time in a bar (Trees Lounge) in a small blue collar town. He seems to always be thinking, ""If only X then I could stop drinking""."
1017,1018,Tie Me Up! Tie Me Down! (1990),1990-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,An unbalanced but alluring former mental patient takes a porn star prisoner in the hopes of convincing her to marry him.
1018,1019,"Die xue shuang xiong (Killer, The) (1989)",1989-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A disillusioned assassin accepts one last hit in hopes of using his earnings to restore vision to a singer he accidentally blinded.
1019,1020,Gaslight (1944),1944-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane."
1020,1021,8 1/2 (1963),1963-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A harried movie director retreats into his memories and fantasies.
1021,1022,"Fast, Cheap & Out of Control (1997)",1997-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"An exploration of the careers of four unrelated professionals: a lion tamer, a robotics expert, a topiary gardener, and a naked mole rat specialist."
1022,1023,Fathers' Day (1997),1997-05-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jack (Billy Crystal) is a straitlaced lawyer with a loving wife (Julia Louis-Dreyfus). Dale (Robin Williams) is suicidal about his stalled career as an artist. The only thing they have in common is Collette (Nastassja Kinski), with whom they both had an affair years ago. Unbeknownst to the two men, she had a son, Scott (Charlie Hofheimer), who is now missing. After she tells Jack and Dale that one of them could be the father, the pair set out to find Scott and prove who the real father is. "
1023,1024,Mrs. Dalloway (1997),1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"In 1923 London, socialite Clarissa Dalloway's (Vanessa Redgrave's) well-planned party is overshadowed by the return of an old suitor she had known thirty-three years earlier."
1024,1025,Fire Down Below (1997),1997-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,A federal agent uncovers lucrative toxic waste dumps in Appalachia and must deal with the locals who want to keep their 'gold mine' secret.
1025,1026,"Lay of the Land, The (1997)",1997-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Harvey Dankworth is having an affair on the side, and the problems in his family life with wife Mary Jane arise. But she is also not interested in sex with him.. They start going to psychiatrists and Mary Jane starts to have wild sexual fantasies at these sessions that include her shrink Dr. Guttmacher.—Anonymous"
1026,1027,"Shooter, The (1995)",1995-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A CIA agent gets caught up in political intrigue after he gets brought in to solve the murder of a Cuban ambassador.
1027,1028,Grumpier Old Men (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"John and Max resolve to save their beloved bait shop from turning into an Italian restaurant, just as its new female owner catches Max's attention."
1028,1029,Jury Duty (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jobless loser Tommy Collins is sequestered to be a juror in a serial killer trial. He does everything he can to prolong the trial and deliberations to take full advantage of the free lodging and food.
1029,1030,"Beverly Hillbillies, The (1993)",1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nice guy redneck Jed Clampett strikes it rich when he finds black oil. He and his kin move to posh Beverly Hills.
1030,1031,Lassie (1994),1994-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"When a family of 4 moves from Baltimore to a farm in rural Virginia, they adopt an abandoned collie. The dog becomes the son's companion and protector, helping him adapt to rural life."
1031,1032,Little Big League (1994),1994-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A young boy is bequeathed the ownership of a professional baseball team.
1032,1033,Homeward Bound II: Lost in San Francisco (1996),1996-03-08,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"When adventurous pets Chance, Shadow, and Sassy are accidentally separated from their vacationing humans, they're left to fend for themselves on the mean streets of San Francisco, searching for the ""golden bridge"" that will take them home."
1033,1034,"Quest, The (1996)",1996-04-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A group of gentlemen of fortune visits a legendary ""Lost City"", located in Tibet. They plan to steal a priceless statue ""Golden Dragon"" during the martial arts tournament."
1034,1035,Cool Runnings (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team."
